url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
https://www.billboard.com/charts/hot-100/2018-03-10,3/10/2018,7,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,8,7,18,2:43,154
https://www.billboard.com/charts/hot-100/2018-03-17,3/17/2018,7,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,6,5,4,3:01,140
https://www.billboard.com/charts/hot-100/2018-03-24,3/24/2018,7,Havana,Camila Cabello Featuring Young Thug,HavanaCamila Cabello Featuring Young Thug,2,6,1,30,3:37,105
https://www.billboard.com/charts/hot-100/2018-03-31,3/31/2018,7,Sad!,XXXTENTACION,Sad!XXXTENTACION,1,19,7,3,2:46,75
https://www.billboard.com/charts/hot-100/2018-04-07,4/7/2018,7,The Middle,"Zedd, Maren Morris & Grey","The MiddleZedd, Maren Morris & Grey",1,6,6,9,3:04,107
https://www.billboard.com/charts/hot-100/2018-04-14,4/14/2018,7,Perfect,Ed Sheeran,PerfectEd Sheeran,2,5,1,31,4:23,95
https://www.billboard.com/charts/hot-100/2018-04-21,4/21/2018,7,Perfect,Ed Sheeran,PerfectEd Sheeran,2,7,1,32,4:23,95
https://www.billboard.com/charts/hot-100/2018-04-28,4/28/2018,7,Perfect,Ed Sheeran,PerfectEd Sheeran,2,7,1,33,4:23,95
https://www.billboard.com/charts/hot-100/2018-05-05,5/5/2018,7,The Middle,"Zedd, Maren Morris & Grey","The MiddleZedd, Maren Morris & Grey",1,5,5,13,3:04,107
https://www.billboard.com/charts/hot-100/2018-05-12,5/12/2018,7,Better Now,Post Malone,Better NowPost Malone,1,,7,1,3:51,145
https://www.billboard.com/charts/hot-100/2018-05-19,5/19/2018,7,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,9,5,13,3:01,140
https://www.billboard.com/charts/hot-100/2018-05-26,5/26/2018,7,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,10,3,4,3:25,122
https://www.billboard.com/charts/hot-100/2018-06-02,6/2/2018,7,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,5,2,30,2:43,154
https://www.billboard.com/charts/hot-100/2018-06-09,6/9/2018,7,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,19,7,8,4:13,136
https://www.billboard.com/charts/hot-100/2018-06-16,6/16/2018,7,This Is America,Childish Gambino,This Is AmericaChildish Gambino,1,4,1,5,3:45,120
https://www.billboard.com/charts/hot-100/2018-06-23,6/23/2018,7,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,6,6,11,4:16,82
https://www.billboard.com/charts/hot-100/2018-06-30,6/30/2018,7,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,7,6,12,4:16,82
https://www.billboard.com/charts/hot-100/2018-07-07,7/7/2018,7,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,7,6,13,4:16,82
https://www.billboard.com/charts/hot-100/2018-07-14,7/14/2018,7,I'm Upset,Drake,I'm UpsetDrake,1,26,7,6,3:34,150
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,7,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,16,3,9,3:59,84
https://www.billboard.com/charts/hot-100/2018-07-28,7/28/2018,7,Better Now,Post Malone,Better NowPost Malone,1,12,7,12,3:51,145
https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,7,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,5,5,17,4:16,82
https://www.billboard.com/charts/hot-100/2018-08-11,8/11/2018,7,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,8,3,12,3:59,84
https://www.billboard.com/charts/hot-100/2018-08-18,8/18/2018,7,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,7,3,13,3:59,84
https://www.billboard.com/charts/hot-100/2018-08-25,8/25/2018,7,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,4,4,2,5:12,155
https://www.billboard.com/charts/hot-100/2018-09-01,9/1/2018,7,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,12,3,18,3:25,122
https://www.billboard.com/charts/hot-100/2018-09-08,9/8/2018,7,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,9,4,4,5:12,155
https://www.billboard.com/charts/hot-100/2018-09-15,9/15/2018,7,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,6,3,17,3:59,84
https://www.billboard.com/charts/hot-100/2018-09-22,9/22/2018,7,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,1,4,3,8,2:59,126
https://www.billboard.com/charts/hot-100/2018-09-29,9/29/2018,7,I Love It,Kanye West & Lil Pump,I Love ItKanye West & Lil Pump,1,6,6,2,2:07,104
https://www.billboard.com/charts/hot-100/2018-10-06,10/6/2018,7,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,6,1,25,4:13,136
https://www.billboard.com/charts/hot-100/2018-10-13,10/13/2018,7,Uproar,Lil Wayne,UproarLil Wayne,1,,7,1,3:14,99
https://www.billboard.com/charts/hot-100/2018-10-20,10/20/2018,7,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,8,7,19,3:23,120
https://www.billboard.com/charts/hot-100/2018-10-27,10/27/2018,7,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,6,4,11,5:12,155
https://www.billboard.com/charts/hot-100/2018-11-03,11/3/2018,7,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,9,7,21,3:23,120
https://www.billboard.com/charts/hot-100/2018-11-10,11/10/2018,7,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,7,7,22,3:23,120
https://www.billboard.com/charts/hot-100/2018-11-17,11/17/2018,7,Better Now,Post Malone,Better NowPost Malone,1,5,3,28,3:51,145
https://www.billboard.com/charts/hot-100/2018-11-24,11/24/2018,7,Mo Bamba,Sheck Wes,Mo BambaSheck Wes,1,9,7,12,3:03,146
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,7,Mo Bamba,Sheck Wes,Mo BambaSheck Wes,1,7,7,13,3:03,146
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,7,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,10,2,7,3:48,98
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,7,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,8,14,7,26,4:01,154
https://www.billboard.com/charts/hot-100/2018-12-22,12/22/2018,7,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse)Post Malone & Swae Lee,1,17,7,8,2:38,90
https://www.billboard.com/charts/hot-100/2018-12-29,12/29/2018,7,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,8,6,6,28,4:01,154
